,benchmark,dataset,algorithm,n_clusters,FM,AM,AR
0,sipu,compound,kmeans,6.0,0.6410042092388153,0.7127905276368569,0.5363817143177085
0,sipu,compound,dbscan,6.0,0.48686734641703083,0.11031296856236344,0.029596740327491284
0,sipu,compound,meanshift,6.0,0.6757186345776187,0.5753580423920216,0.4364598444741476
0,sipu,jain,linkage_single,2.0,0.8037825414782548,0.24373499630877876,0.2562885120743812
0,sipu,jain,linkage_average,2.0,0.9217630822902012,0.6956462195249559,0.7791940209231208
0,sipu,jain,linkage_weighted,2.0,0.7904496301828084,0.5041511826361034,0.5146169826822441
0,sipu,jain,linkage_centroid,2.0,0.7904496301828084,0.5041511826361034,0.5146169826822441
0,sipu,jain,linkage_median,2.0,0.7179120614049114,0.40973435439375794,0.36154343146510715
0,sipu,jain,linkage_ward,2.0,0.7904496301828084,0.5041511826361034,0.5146169826822441
0,sipu,jain,genie,2.0,1.0,1.0,1.0
0,sipu,jain,kmeans,2.0,0.7005435751851286,0.3676534525155799,0.3241080446115835
0,sipu,jain,dbscan,2.0,0.6856994949433606,0.038133833161450414,-0.0903405311774994
0,sipu,jain,meanshift,2.0,0.5875350283694539,0.21368290629838674,0.015523968007185356
0,sipu,jain,linkage_single,3.0,0.8047120320681039,0.24580238770204196,0.26544548927850553
0,sipu,jain,linkage_average,3.0,0.6766571292829432,0.5019776263753972,0.3650242181627573
0,sipu,jain,linkage_weighted,3.0,0.582480772539814,0.37667909829966634,0.21520992343688394
0,sipu,jain,linkage_centroid,3.0,0.5893629110241277,0.3786578403085597,0.22316045643889393
0,sipu,jain,linkage_median,3.0,0.7207736377609323,0.4559461876938973,0.41876917945288855
0,sipu,jain,linkage_ward,3.0,0.5893629110241277,0.3786578403085597,0.22316045643889393
0,sipu,jain,genie,3.0,1.0,1.0,1.0
0,sipu,jain,kmeans,3.0,0.6091264821881899,0.36266884818536604,0.26254177264068607
0,sipu,jain,dbscan,3.0,0.6856994949433606,0.038133833161450414,-0.0903405311774994
0,sipu,jain,meanshift,3.0,0.5875350283694539,0.21368290629838674,0.015523968007185356
0,sipu,jain,linkage_single,4.0,0.8040843971919723,0.23744788749634102,0.2640640361784482
0,sipu,jain,linkage_average,4.0,0.6535945143315864,0.46334220281660377,0.33455254873932927
0,sipu,jain,linkage_weighted,4.0,0.5704353398632368,0.4004879685265768,0.24160124959003304
0,sipu,jain,linkage_centroid,4.0,0.5713339165987485,0.37561614307982333,0.22447045280044814
0,sipu,jain,linkage_median,4.0,0.5368022793855239,0.3657059097326473,0.1900697941525038
0,sipu,jain,linkage_ward,4.0,0.6176567805595221,0.47346059599561185,0.3128422529841017
0,sipu,jain,genie,4.0,1.0,1.0,1.0
0,sipu,jain,kmeans,4.0,0.5741931338978974,0.4073883209962533,0.24853694145465
0,sipu,jain,dbscan,4.0,0.6856994949433606,0.038133833161450414,-0.0903405311774994
0,sipu,jain,meanshift,4.0,0.5875350283694539,0.21368290629838674,0.015523968007185356
0,sipu,jain,linkage_single,5.0,0.9766796845031659,0.8603277094892886,0.9410747419284547
0,sipu,jain,linkage_average,5.0,0.5920187484569203,0.44227815514035096,0.2839803586926909
0,sipu,jain,linkage_weighted,5.0,0.5835462477330684,0.43941218000464755,0.2748034562403338
0,sipu,jain,linkage_centroid,5.0,0.48499850171347697,0.3321432350999677,0.1385679603707264
0,sipu,jain,linkage_median,5.0,0.5245732386372413,0.3483985132321987,0.1778762862736621
0,sipu,jain,linkage_ward,5.0,0.5327322083956002,0.4203845878573558,0.22336435209693464
0,sipu,jain,genie,5.0,1.0,1.0,1.0
0,sipu,jain,kmeans,5.0,0.5010000220305095,0.37725884554523775,0.18284881608716033
0,sipu,jain,dbscan,5.0,0.6856994949433606,0.038133833161450414,-0.0903405311774994
0,sipu,jain,meanshift,5.0,0.5875350283694539,0.21368290629838674,0.015523968007185356
0,sipu,d31,linkage_single,2.0,0.18459110675905865,0.07697428058548249,0.004386985277011539
0,sipu,d31,linkage_average,2.0,0.2525087867036704,0.3332318350967813,0.0637152144386649
0,sipu,d31,linkage_weighted,2.0,0.2507724966007099,0.32840613986363454,0.06239216455925053
0,sipu,d31,linkage_centroid,2.0,0.1787338495198433,0.0,0.0
0,sipu,d31,linkage_median,2.0,0.1787338495198433,0.0,0.0
0,sipu,d31,linkage_ward,2.0,0.2415904499064604,0.311912962503587,0.05362173813415988
0,sipu,d31,genie,2.0,0.2525087867036704,0.3332318350967813,0.0637152144386649
0,sipu,d31,kmeans,2.0,0.2451591006508589,0.31176308404400843,0.06006298243711241
0,sipu,d31,dbscan,2.0,0.6171761350286633,0.8308807014465697,0.570207491717939
0,sipu,d31,meanshift,2.0,0.24502901779967748,0.3087512234387812,0.059839578978617795
0,sipu,d31,linkage_single,3.0,0.1845334695012453,0.07695352992697144,0.004388342658673819
0,sipu,d31,linkage_average,3.0,0.2865608627479503,0.45338119315565906,0.09873441424762086
0,sipu,d31,linkage_weighted,3.0,0.27754151884136996,0.4354304666743767,0.0909597270551583
0,sipu,d31,linkage_centroid,3.0,0.22708463717468322,0.2803107796606251,0.039991002891434306
0,sipu,d31,linkage_median,3.0,0.2746915606692883,0.42820980906982026,0.08864475396759226
0,sipu,d31,linkage_ward,3.0,0.29910959625485967,0.4657350305934112,0.11324328519936738
0,sipu,d31,genie,3.0,0.2525087867036704,0.3332318350967813,0.0637152144386649
0,sipu,d31,kmeans,3.0,0.29564318000653683,0.45424774140567553,0.11318796152059872
0,sipu,d31,dbscan,3.0,0.6171761350286633,0.8308807014465697,0.570207491717939
0,sipu,d31,meanshift,3.0,0.24502901779967748,0.3087512234387812,0.059839578978617795
0,sipu,d31,linkage_single,4.0,0.18447579380630083,0.07693272927088762,0.004389686203124254
0,sipu,d31,linkage_average,4.0,0.34763639698013843,0.5615199555674211,0.16883578038814803
0,sipu,d31,linkage_weighted,4.0,0.30600075833842655,0.5064578658268023,0.12431077881637367
0,sipu,d31,linkage_centroid,4.0,0.30234853564960085,0.4709387345609688,0.11645657723567282
0,sipu,d31,linkage_median,4.0,0.3424746378821108,0.5501512454368724,0.16561132289887306
0,sipu,d31,linkage_ward,4.0,0.3288543816250928,0.5360586915389395,0.1475064427323433
0,sipu,d31,genie,4.0,0.2525087867036704,0.3332318350967813,0.0637152144386649
0,sipu,d31,kmeans,4.0,0.3338931818283759,0.53048826829549,0.16357567627213354
0,sipu,d31,dbscan,4.0,0.6171761350286633,0.8308807014465697,0.570207491717939
0,sipu,d31,meanshift,4.0,0.24502901779967748,0.3087512234387812,0.059839578978617795
0,sipu,d31,linkage_single,5.0,0.18441928377856712,0.07691370509319508,0.004391474519682643
0,sipu,d31,linkage_average,5.0,0.36069485442522126,0.5915819516823789,0.18475537703569825
0,sipu,d31,linkage_weighted,5.0,0.363833691479389,0.592695596340364,0.19438178060789157
0,sipu,d31,linkage_centroid,5.0,0.30234853564960085,0.4709387345609688,0.11645657723567282
0,sipu,d31,linkage_median,5.0,0.3101739005762431,0.5155121767970644,0.1282756823761209
0,sipu,d31,linkage_ward,5.0,0.356173577561589,0.592370643902429,0.18069406593681597
0,sipu,d31,genie,5.0,0.2525087867036704,0.3332318350967813,0.0637152144386649
0,sipu,d31,kmeans,5.0,0.3674744301826578,0.5903878017878317,0.20507774181858887
0,sipu,d31,dbscan,5.0,0.6171761350286633,0.8308807014465697,0.570207491717939
0,sipu,d31,meanshift,5.0,0.24502901779967748,0.3087512234387812,0.059839578978617795
0,sipu,d31,linkage_single,31.0,0.34915270171594204,0.6283042680606857,0.1739021944675327
0,sipu,d31,linkage_average,31.0,0.9103766519006976,0.9494188470453083,0.9068918288461281
0,sipu,d31,linkage_weighted,31.0,0.7844214743234806,0.9012436850803323,0.7753733110351753
0,sipu,d31,linkage_centroid,31.0,0.8010025954222542,0.9214931530294171,0.7822296363125765
0,sipu,d31,linkage_median,31.0,0.672128390428928,0.8592537448546155,0.640095275119959
0,sipu,d31,linkage_ward,31.0,0.9226924588973318,0.9484592503466825,0.9201353639476055
0,sipu,d31,genie,31.0,0.2525087867036704,0.3332318350967813,0.0637152144386649
0,sipu,d31,kmeans,31.0,0.9550310418814456,0.9662023119787084,0.9535468309209921
0,sipu,d31,dbscan,31.0,0.6171761350286633,0.8308807014465697,0.570207491717939
0,sipu,d31,meanshift,31.0,0.24502901779967748,0.3087512234387812,0.059839578978617795
0,sipu,a2,linkage_single,2.0,0.16845042432528978,2.5153217217052338e-15,0.0
0,sipu,a2,linkage_average,2.0,0.23298581251836636,0.31397414514367034,0.05229662590217698
0,sipu,a2,linkage_weighted,2.0,0.23504018778687,0.317348195250695,0.05421770526009312
0,sipu,a2,linkage_centroid,2.0,0.23045843177839312,0.31051273443195276,0.04974554320675413
0,sipu,a2,linkage_median,2.0,0.23300126693925924,0.31403932465382745,0.05224386167760543
0,sipu,a2,linkage_ward,2.0,0.23477294631286086,0.3167783033138249,0.05400740909168389
0,sipu,a2,genie,2.0,0.23819572382908066,0.3251091751243996,0.05670370096303266
0,sipu,a2,kmeans,2.0,0.23490651656595446,0.3136095387318749,0.05508878355002124
0,sipu,a2,dbscan,2.0,0.16848251929068064,-2.092198607946772e-15,0.0
0,sipu,a2,meanshift,2.0,0.23283958423409234,0.3089324365567376,0.05395445219195934
0,sipu,a2,linkage_single,35.0,0.48041040251394823,0.7634493121313504,0.34775657782159847
0,sipu,a2,linkage_average,35.0,0.9356106662864341,0.9603935137366875,0.9337253051435004
0,sipu,a2,linkage_weighted,35.0,0.8613841091137684,0.9334133764571565,0.8568777711487742
0,sipu,a2,linkage_centroid,35.0,0.8171300645822979,0.9371535005929101,0.8009703017690405
0,sipu,a2,linkage_median,35.0,0.7537230565698532,0.9048720065856499,0.7350039712448629
0,sipu,a2,linkage_ward,35.0,0.9244776630604656,0.9573476884071166,0.9222566535913777
0,sipu,a2,genie,35.0,0.23819572382908066,0.3251091751243996,0.05670370096303266
0,sipu,a2,kmeans,35.0,0.9682387018759606,0.9770645614928919,0.9673106197881193
0,sipu,a2,dbscan,35.0,0.16848251929068064,-2.092198607946772e-15,0.0
0,sipu,a2,meanshift,35.0,0.23283958423409234,0.3089324365567376,0.05395445219195934
0,sipu,a2,linkage_single,3.0,0.16841831712742042,-2.040803815986623e-08,-4.243864597543229e-09
0,sipu,a2,linkage_average,3.0,0.2836753726425574,0.45837080055523033,0.10227257057601793
0,sipu,a2,linkage_weighted,3.0,0.2596527936084073,0.4269055403499044,0.07773826119119838
0,sipu,a2,linkage_centroid,3.0,0.2739141650593265,0.4443334428941844,0.0919151373835107
0,sipu,a2,linkage_median,3.0,0.2625793909242529,0.4216810408791865,0.08056983938044822
0,sipu,a2,linkage_ward,3.0,0.28230924893405424,0.45651013779177196,0.10093427610890916
0,sipu,a2,genie,3.0,0.23819572382908066,0.3251091751243996,0.05670370096303266
0,sipu,a2,kmeans,3.0,0.2802310818940981,0.44476200925352155,0.10273717244207073
0,sipu,a2,dbscan,3.0,0.16848251929068064,-2.092198607946772e-15,0.0
0,sipu,a2,meanshift,3.0,0.23283958423409234,0.3089324365567376,0.05395445219195934
0,sipu,a2,linkage_single,4.0,0.16838619769007787,-6.121997729007592e-08,-1.2736305665034332e-08
0,sipu,a2,linkage_average,4.0,0.32160455254553283,0.5418954553971733,0.14445283766089914
0,sipu,a2,linkage_weighted,4.0,0.3185837236750842,0.5356832708131873,0.14287196041298775
0,sipu,a2,linkage_centroid,4.0,0.3011561455516536,0.5234390586741051,0.12087724814043002
0,sipu,a2,linkage_median,4.0,0.2625793909242529,0.4216810408791865,0.08056983938044822
0,sipu,a2,linkage_ward,4.0,0.3263547249811014,0.5455112368324088,0.15022879128736918
0,sipu,a2,genie,4.0,0.23819572382908066,0.3251091751243996,0.05670370096303266
0,sipu,a2,kmeans,4.0,0.32290245102921233,0.5348144608784362,0.15000590636429775
0,sipu,a2,dbscan,4.0,0.16848251929068064,-2.092198607946772e-15,0.0
0,sipu,a2,meanshift,4.0,0.23283958423409234,0.3089324365567376,0.05395445219195934
0,sipu,a2,linkage_single,5.0,0.2380555207523927,0.3248389302456103,0.05669626664318221
0,sipu,a2,linkage_average,5.0,0.36865720925834383,0.611497574079781,0.20053238335007523
0,sipu,a2,linkage_weighted,5.0,0.3517405819599578,0.5913280938535945,0.18246588951556822
0,sipu,a2,linkage_centroid,5.0,0.3144710016598033,0.5350231712628647,0.13605126992438718
0,sipu,a2,linkage_median,5.0,0.3060578740716051,0.5220441098311788,0.12785133567356882
0,sipu,a2,linkage_ward,5.0,0.3694236515285281,0.6112401647216625,0.2018424243908315
0,sipu,a2,genie,5.0,0.23819572382908066,0.3251091751243996,0.05670370096303266
0,sipu,a2,kmeans,5.0,0.35556149026559525,0.586547229073661,0.19378404919565836
0,sipu,a2,dbscan,5.0,0.16848251929068064,-2.092198607946772e-15,0.0
0,sipu,a2,meanshift,5.0,0.23283958423409234,0.3089324365567376,0.05395445219195934
0,sipu,aggregation,linkage_single,2.0,0.4926449779081884,0.22547323969790303,0.0646452134958905
0,sipu,aggregation,linkage_average,2.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,linkage_weighted,2.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,linkage_centroid,2.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,linkage_median,2.0,0.5288011565076111,0.36810645481689114,0.14907481552303067
0,sipu,aggregation,linkage_ward,2.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,genie,2.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,kmeans,2.0,0.6119618866251201,0.492361101916992,0.34758519628789597
0,sipu,aggregation,dbscan,2.0,0.46532718530024275,3.817479342169388e-16,0.0
0,sipu,aggregation,meanshift,2.0,0.6269495305440619,0.5400703785193972,0.371956713741223
0,sipu,aggregation,linkage_single,3.0,0.6516889082843819,0.6414276412568781,0.41984816333868746
0,sipu,aggregation,linkage_average,3.0,0.7792789113036194,0.7686614344485129,0.665543565661718
0,sipu,aggregation,linkage_weighted,3.0,0.7498623982471272,0.7231636886797006,0.6230341954393867
0,sipu,aggregation,linkage_centroid,3.0,0.7792789113036194,0.7686614344485129,0.665543565661718
0,sipu,aggregation,linkage_median,3.0,0.6675205739101477,0.6814716861405069,0.45244184840282836
0,sipu,aggregation,linkage_ward,3.0,0.7792789113036194,0.7686614344485129,0.665543565661718
0,sipu,aggregation,genie,3.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,kmeans,3.0,0.7828734408106915,0.7425911872310011,0.6744029450256983
0,sipu,aggregation,dbscan,3.0,0.46532718530024275,3.817479342169388e-16,0.0
0,sipu,aggregation,meanshift,3.0,0.6269495305440619,0.5400703785193972,0.371956713741223
0,sipu,aggregation,linkage_single,4.0,0.8189008338763459,0.8345061434449401,0.7338255908338442
0,sipu,aggregation,linkage_average,4.0,0.8509974719489708,0.864150405532939,0.7863874193580443
0,sipu,aggregation,linkage_weighted,4.0,0.8173427411290145,0.822465493770578,0.739077283132672
0,sipu,aggregation,linkage_centroid,4.0,0.8471283409305422,0.8526895118262163,0.7815587298986633
0,sipu,aggregation,linkage_median,4.0,0.8509974719489708,0.864150405532939,0.7863874193580443
0,sipu,aggregation,linkage_ward,4.0,0.8509974719489708,0.864150405532939,0.7863874193580443
0,sipu,aggregation,genie,4.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,kmeans,4.0,0.8305743098302845,0.8013661439816239,0.7618140525342703
0,sipu,aggregation,dbscan,4.0,0.46532718530024275,3.817479342169388e-16,0.0
0,sipu,aggregation,meanshift,4.0,0.6269495305440619,0.5400703785193972,0.371956713741223
0,sipu,aggregation,linkage_single,5.0,0.8652444832467558,0.8882310810796876,0.8089434170360936
0,sipu,aggregation,linkage_average,5.0,0.9515839549997415,0.9412280581608814,0.9358295572846869
0,sipu,aggregation,linkage_weighted,5.0,0.7120418846260989,0.7862729160097072,0.6343634645538636
0,sipu,aggregation,linkage_centroid,5.0,0.8745760684583038,0.8989840927959564,0.8245970825114294
0,sipu,aggregation,linkage_median,5.0,0.9120979519882697,0.9012858340236236,0.886417312569304
0,sipu,aggregation,linkage_ward,5.0,0.9515839549997415,0.9412280581608814,0.9358295572846869
0,sipu,aggregation,genie,5.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,kmeans,5.0,0.7930549216969052,0.8132066083616968,0.7370348208297219
0,sipu,aggregation,dbscan,5.0,0.46532718530024275,3.817479342169388e-16,0.0
0,sipu,aggregation,meanshift,5.0,0.6269495305440619,0.5400703785193972,0.371956713741223
0,sipu,aggregation,linkage_single,7.0,0.8611807579495235,0.881536346473864,0.8042069683967059
0,sipu,aggregation,linkage_average,7.0,1.0,1.0,1.0
0,sipu,aggregation,linkage_weighted,7.0,0.7495887654336201,0.825241329278043,0.6825018568770556
0,sipu,aggregation,linkage_centroid,7.0,0.99488119732326,0.9894076991127143,0.9934673139347668
0,sipu,aggregation,linkage_median,7.0,0.9647397232517008,0.9653509117313064,0.9548763552201567
0,sipu,aggregation,linkage_ward,7.0,0.8558985120185232,0.9192988285200683,0.8133137382841514
0,sipu,aggregation,genie,7.0,0.6311811259696016,0.5519588102758245,0.3767832080009821
0,sipu,aggregation,kmeans,7.0,0.8159416273645236,0.8776190635953152,0.7624141522261686
0,sipu,aggregation,dbscan,7.0,0.46532718530024275,3.817479342169388e-16,0.0
0,sipu,aggregation,meanshift,7.0,0.6269495305440619,0.5400703785193972,0.371956713741223
0,sipu,s1,linkage_single,2.0,0.2580597657233393,-3.204537875945527e-06,-1.1926709028875357e-06
0,sipu,s1,linkage_average,2.0,0.36339147593705867,0.40361318116993394,0.13129524525349864
0,sipu,s1,linkage_weighted,2.0,0.29226477129654616,0.24353189131618808,0.03973901466036369
0,sipu,s1,linkage_centroid,2.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,linkage_median,2.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,linkage_ward,2.0,0.36339147593705867,0.40361318116993394,0.13129524525349864
0,sipu,s1,genie,2.0,0.29573609589927424,0.25775743561005693,0.04367410277595152
0,sipu,s1,kmeans,2.0,0.3594378471611662,0.388962779008721,0.12850978262759513
0,sipu,s1,dbscan,2.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,meanshift,2.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,linkage_single,3.0,0.2753425820593933,0.1623373724845322,0.019566322777434354
0,sipu,s1,linkage_average,3.0,0.4097769083971745,0.5327167538069005,0.19611553336326107
0,sipu,s1,linkage_weighted,3.0,0.4056836357918176,0.5216089539936399,0.1922677245888189
0,sipu,s1,linkage_centroid,3.0,0.3635853211942124,0.4042598694172533,0.13147363056413833
0,sipu,s1,linkage_median,3.0,0.4036849736927378,0.5114280143966395,0.2004872075018596
0,sipu,s1,linkage_ward,3.0,0.4097769083971745,0.5327167538069005,0.19611553336326107
0,sipu,s1,genie,3.0,0.29573609589927424,0.25775743561005693,0.04367410277595152
0,sipu,s1,kmeans,3.0,0.42781606764180724,0.5396694954909018,0.23077838746445095
0,sipu,s1,dbscan,3.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,meanshift,3.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,linkage_single,4.0,0.3169636243661995,0.3743721073476768,0.07005950098197623
0,sipu,s1,linkage_average,4.0,0.4608373400192671,0.6287447893217354,0.2713595812965556
0,sipu,s1,linkage_weighted,4.0,0.43575413725296314,0.5946796821629144,0.23576158629304275
0,sipu,s1,linkage_centroid,4.0,0.4380555941609801,0.5644871519736764,0.23775285957434378
0,sipu,s1,linkage_median,4.0,0.4036849736927378,0.5114280143966395,0.2004872075018596
0,sipu,s1,linkage_ward,4.0,0.46133220158574484,0.6306723609921754,0.271633203405012
0,sipu,s1,genie,4.0,0.29573609589927424,0.25775743561005693,0.04367410277595152
0,sipu,s1,kmeans,4.0,0.5035711059845684,0.6542234746937734,0.33939579150584
0,sipu,s1,dbscan,4.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,meanshift,4.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,linkage_single,5.0,0.36954791047003177,0.5312598304216537,0.13951885055752952
0,sipu,s1,linkage_average,5.0,0.5292342329030956,0.7136878116214168,0.37358588801034504
0,sipu,s1,linkage_weighted,5.0,0.4946478901927192,0.6845275665803989,0.32306880296617124
0,sipu,s1,linkage_centroid,5.0,0.4949548946748988,0.6564055442727309,0.3221672238240518
0,sipu,s1,linkage_median,5.0,0.4906578874439429,0.6473350841316244,0.3222842753362839
0,sipu,s1,linkage_ward,5.0,0.5297143402507221,0.7155122273626705,0.3738190413936743
0,sipu,s1,genie,5.0,0.29573609589927424,0.25775743561005693,0.04367410277595152
0,sipu,s1,kmeans,5.0,0.5430638347394434,0.7088666111073396,0.4001443477461902
0,sipu,s1,dbscan,5.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,meanshift,5.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,linkage_single,15.0,0.5893379712822749,0.7909959827906199,0.46352234149528904
0,sipu,s1,linkage_average,15.0,0.9828249479040381,0.9833788264617239,0.9815990475472909
0,sipu,s1,linkage_weighted,15.0,0.8186495066583173,0.9190234150498021,0.8016846410608346
0,sipu,s1,linkage_centroid,15.0,0.9262576250018397,0.9670729888062318,0.9188309419999259
0,sipu,s1,linkage_median,15.0,0.8050165869943429,0.9072819964605966,0.7806391310134815
0,sipu,s1,linkage_ward,15.0,0.9844467535339857,0.9847016585498453,0.9833356638705167
0,sipu,s1,genie,15.0,0.29573609589927424,0.25775743561005693,0.04367410277595152
0,sipu,s1,kmeans,15.0,0.98728297199419,0.9861972314576886,0.986375199488658
0,sipu,s1,dbscan,15.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,s1,meanshift,15.0,0.2581135496654606,1.0603465286031981e-15,0.0
0,sipu,unbalance,linkage_single,2.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,linkage_average,2.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,linkage_weighted,2.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,linkage_centroid,2.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,linkage_median,2.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,linkage_ward,2.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,genie,2.0,0.7358254358803284,0.641893673788965,0.5278626886415506
0,sipu,unbalance,kmeans,2.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,dbscan,2.0,0.5339448618842279,0.0,0.0
0,sipu,unbalance,meanshift,2.0,0.7751568304909089,0.8211181858134816,0.6127466742081915
0,sipu,unbalance,linkage_single,3.0,0.5770867865712578,0.35949197965056906,0.12566819355678763
0,sipu,unbalance,linkage_average,3.0,0.5774062058529542,0.372099471688149,0.12657383948796636
0,sipu,unbalance,linkage_weighted,3.0,0.5774062058529542,0.372099471688149,0.12657383948796636
0,sipu,unbalance,linkage_centroid,3.0,0.5764495351045683,0.3223472601416088,0.12386028389940577
0,sipu,unbalance,linkage_median,3.0,0.5770867865712578,0.35949197965056906,0.12566819355678763
0,sipu,unbalance,linkage_ward,3.0,0.7713181616386865,0.7570881983032567,0.604710178707164
0,sipu,unbalance,genie,3.0,0.7358254358803284,0.641893673788965,0.5278626886415506
0,sipu,unbalance,kmeans,3.0,0.7713181616386865,0.7570881983032568,0.604710178707164
0,sipu,unbalance,dbscan,3.0,0.5339448618842279,0.0,0.0
0,sipu,unbalance,meanshift,3.0,0.7751568304909089,0.8211181858134816,0.6127466742081915
0,sipu,unbalance,linkage_single,4.0,0.7728467744526134,0.7777353297351638,0.607916771150268
0,sipu,unbalance,linkage_average,4.0,0.5775661145218058,0.3914897031126717,0.1270270861522067
0,sipu,unbalance,linkage_weighted,4.0,0.5775661145218058,0.3914897031126717,0.1270270861522067
0,sipu,unbalance,linkage_centroid,4.0,0.5775598025803538,0.39065955449398376,0.12702174040806322
0,sipu,unbalance,linkage_median,4.0,0.5775661145218058,0.3914897031126717,0.1270270861522067
0,sipu,unbalance,linkage_ward,4.0,0.9917987707854508,0.953995875057307,0.9884431988840294
0,sipu,unbalance,genie,4.0,0.7358254358803284,0.641893673788965,0.5278626886415506
0,sipu,unbalance,kmeans,4.0,0.9917987707854508,0.953995875057307,0.9884431988840294
0,sipu,unbalance,dbscan,4.0,0.5339448618842279,0.0,0.0
0,sipu,unbalance,meanshift,4.0,0.7751568304909089,0.8211181858134816,0.6127466742081915
0,sipu,unbalance,linkage_single,5.0,0.9950549826754767,0.9687325513977197,0.9930521147723831
0,sipu,unbalance,linkage_average,5.0,0.5778863308351069,0.41764485593489603,0.12793442820030582
0,sipu,unbalance,linkage_weighted,5.0,0.5778863308351069,0.41764485593489603,0.12793442820030582
0,sipu,unbalance,linkage_centroid,5.0,0.5778784165202763,0.41676963488881985,0.12792454521528848
0,sipu,unbalance,linkage_median,5.0,0.5778863308351069,0.41764485593489603,0.12793442820030582
0,sipu,unbalance,linkage_ward,5.0,0.9966951617796231,0.9737272372366516,0.9953634612406389
0,sipu,unbalance,genie,5.0,0.7358254358803284,0.641893673788965,0.5278626886415506
0,sipu,unbalance,kmeans,5.0,0.9964876298336618,0.9665503763479758,0.9950741094749985
0,sipu,unbalance,dbscan,5.0,0.5339448618842279,0.0,0.0
0,sipu,unbalance,meanshift,5.0,0.7751568304909089,0.8211181858134816,0.6127466742081915
0,sipu,unbalance,linkage_single,8.0,0.9991624822797989,0.9920479538797152,0.9988276318631844
0,sipu,unbalance,linkage_average,8.0,1.0,1.0,1.0
0,sipu,unbalance,linkage_weighted,8.0,0.7751479152641227,0.8207890004616128,0.6127354943592535
0,sipu,unbalance,linkage_centroid,8.0,0.9999834765654972,0.9993862441538686,0.999976887161302
0,sipu,unbalance,linkage_median,8.0,1.0,1.0,1.0
0,sipu,unbalance,linkage_ward,8.0,0.9999834765654972,0.9993862441538686,0.999976887161302
0,sipu,unbalance,genie,8.0,0.7358254358803284,0.641893673788965,0.5278626886415506
0,sipu,unbalance,kmeans,8.0,1.0,1.0,1.0
0,sipu,unbalance,dbscan,8.0,0.5339448618842279,0.0,0.0
0,sipu,unbalance,meanshift,8.0,0.7751568304909089,0.8211181858134816,0.6127466742081915
0,sipu,pathbased,linkage_single,2.0,0.5751550128963068,0.0001993149332684995,0.00023652193819221067
0,sipu,pathbased,linkage_average,2.0,0.650148054173992,0.47250920087298665,0.3946625603930864
0,sipu,pathbased,linkage_weighted,2.0,0.5201730437258485,0.14986293821841118,0.07839770783763474
0,sipu,pathbased,linkage_centroid,2.0,0.5769446298463867,6.077804410817109e-16,0.0
0,sipu,pathbased,linkage_median,2.0,0.5769446298463867,6.077804410817109e-16,0.0
0,sipu,pathbased,linkage_ward,2.0,0.6550542705691209,0.4929381052008545,0.4023983702004257
0,sipu,pathbased,genie,2.0,0.5535407844901236,0.29062314277901136,0.12569789640746828
0,sipu,pathbased,kmeans,2.0,0.6519055872239359,0.4890804951430662,0.39897132978946576
0,sipu,pathbased,dbscan,2.0,0.5769446298463867,6.077804410817109e-16,0.0
0,sipu,pathbased,meanshift,2.0,0.6534239717370169,0.5260071975420502,0.460520689778271
0,sipu,pathbased,linkage_single,3.0,0.5733922705965514,0.0004351915454570978,0.0005195217986860517
0,sipu,pathbased,linkage_average,3.0,0.6526313041537177,0.5175639720465449,0.4436423035287233
